Sample,ecc,N,gammaG,Esoil,Econc,Dbot,H1,H2,H3,Mr_t,Mt_t,Mr_c,Mt_c
884,23.90781,4650.91502,0.95566,75.91081,31034.35758,21.59772,1.18406,1.51575,1.17357,-4.0825634231,-2.2297291227,5.8969467854,3.3527303533
885,0,3035.91022,1.0313,74.40572,32497.6042,20.12764,1.38877,1.41251,1.43273,0.1767067011,0.1320467913,0.1767067011,0.1320467913
886,10.72683,3035.91022,1.0313,74.40572,32497.6042,20.12764,1.38877,1.41251,1.43273,-1.4022397046,-0.3844807574,1.6150607539,1.2184290277
887,17.46567,3035.91022,1.0313,74.40572,32497.6042,20.12764,1.38877,1.41251,1.43273,-2.2725152624,-0.8937259329,2.5825109144,1.7253102714
888,25.853,3035.91022,1.0313,74.40572,32497.6042,20.12764,1.38877,1.41251,1.43273,-3.1736892662,-1.5556754113,3.771254866,2.3552366625
889,0,3095.73305,0.9815,36.50795,33490.10514,21.12247,1.58034,1.9799,1.06067,0.2125508536,0.1705856956,0.2125508536,0.1705856956
890,10.3701,3095.73305,0.9815,36.50795,33490.10514,21.12247,1.58034,1.9799,1.06067,-1.177155007,-0.3322477484,1.738052905,1.4717307467
891,18.47055,3095.73305,0.9815,36.50795,33490.10514,21.12247,1.58034,1.9799,1.06067,-2.3584440691,-0.9810562896,3.0525796084,2.1146207998
892,21.95349,3095.73305,0.9815,36.50795,33490.10514,21.12247,1.58034,1.9799,1.06067,-2.9175119524,-1.2533118645,3.5936153516,2.3968968896
893,0,3616.98576,1.09645,117.96,30486.95495,22.69413,1.56567,1.03576,1.17846,0.1319449684,0.0975825443,0.1319449684,0.0975825443
894,12.25139,3616.98576,1.09645,117.96,30486.95495,22.69413,1.56567,1.03576,1.17846,-1.9339214927,-0.597936472,2.2509480252,1.5828206718
895,16.31875,3616.98576,1.09645,117.96,30486.95495,22.69413,1.56567,1.03576,1.17846,-2.5820722689,-0.9585997255,2.9682672726,1.9459737784
896,25.57157,3616.98576,1.09645,117.96,30486.95495,22.69413,1.56567,1.03576,1.17846,-3.996752208,-1.8109845941,4.5558760456,2.7594456071
897,0,3083.33444,0.97492,72.31574,35204.60525,21.36475,1.46664,1.81313,0.91605,0.1509166114,0.1205466666,0.1509166114,0.1205466666
898,12.54292,3083.33444,0.97492,72.31574,35204.60525,21.36475,1.46664,1.81313,0.91605,-1.4667438725,-0.4992556218,1.5694597453,1.5642494762
899,17.5195,3083.33444,0.97492,72.31574,35204.60525,21.36475,1.46664,1.81313,0.91605,-2.2995525132,-0.8783704384,2.3880335223,1.9486761349
900,21.84829,3083.33444,0.97492,72.31574,35204.60525,21.36475,1.46664,1.81313,0.91605,-2.9991601205,-1.2099237885,3.0380599967,2.2948300222
901,0,4228.28481,1.01311,103.16665,36319.60213,18.48909,1.43467,1.38544,1.47342,0.1214241087,0.0900969233,0.1214241087,0.0900969233
902,11.82037,4228.28481,1.01311,103.16665,36319.60213,18.48909,1.43467,1.38544,1.47342,-2.192583576,-0.696532131,2.2506367819,1.8930469368
903,19.61261,4228.28481,1.01311,103.16665,36319.60213,18.48909,1.43467,1.38544,1.47342,-2.8472770612,-1.4828032264,4.2410911483,2.6641380295
904,22.65037,4228.28481,1.01311,103.16665,36319.60213,18.48909,1.43467,1.38544,1.47342,-3.0864444583,-1.7888515322,5.1327822035,2.9736417174
905,0,3288.19687,0.97819,59.25535,30541.3328,22.91806,1.52745,1.2074,1.50181,0.1508041646,0.1121402227,0.1508041646,0.1121402227
906,14.13208,3288.19687,0.97819,59.25535,30541.3328,22.91806,1.52745,1.2074,1.50181,-2.075769697,-0.7380805786,2.2817627561,1.6158281824
907,19.09234,3288.19687,0.97819,59.25535,30541.3328,22.91806,1.52745,1.2074,1.50181,-2.7866252331,-1.1480465144,3.0952898091,2.0341596157
908,25.87244,3288.19687,0.97819,59.25535,30541.3328,22.91806,1.52745,1.2074,1.50181,-3.7441709815,-1.7417205308,4.2013540361,2.5929404923
909,0,3384.55925,0.94514,72.3653,30325.57768,19.28387,1.18713,1.51403,0.92249,0.101120605,0.0761141369,0.101120605,0.0761141369
910,14.56306,3384.55925,0.94514,72.3653,30325.57768,19.28387,1.18713,1.51403,0.92249,-1.7786427346,-0.7460615655,2.5268252668,1.736998999
911,19.62508,3384.55925,0.94514,72.3653,30325.57768,19.28387,1.18713,1.51403,0.92249,-2.4303281688,-1.1645518109,3.3838314591,2.1339914993
912,24.09871,3384.55925,0.94514,72.3653,30325.57768,19.28387,1.18713,1.51403,0.92249,-2.755431771,-1.5435688719,4.3035184679,2.4743112771
913,0,4560.94047,1.05515,47.38227,32849.10607,22.42661,0.8233,1.91308,1.5239,0.1893840066,0.1359815038,0.1893840066,0.1359815038
914,14.24704,4560.94047,1.05515,47.38227,32849.10607,22.42661,0.8233,1.91308,1.5239,-2.2392576048,-1.0651594608,3.5795768555,2.3454515355
915,19.27009,4560.94047,1.05515,47.38227,32849.10607,22.42661,0.8233,1.91308,1.5239,-3.3544766548,-1.6605860379,4.7334755469,2.9498437082
916,24.44357,4560.94047,1.05515,47.38227,32849.10607,22.42661,0.8233,1.91308,1.5239,-4.4017126546,-2.2809192189,5.9843874582,3.5770162551
917,0,3433.74066,1.09978,49.61112,34447.59953,20.80742,1.2475,1.51041,1.2979,0.1730127555,0.1281577255,0.1730127555,0.1281577255
918,11.1425,3433.74066,1.09978,49.61112,34447.59953,20.80742,1.2475,1.51041,1.2979,-1.5446924136,-0.4632114256,1.9671413691,1.4576499564
919,18.76528,3433.74066,1.09978,49.61112,34447.59953,20.80742,1.2475,1.51041,1.2979,-2.6849417683,-1.1121307565,3.2563421917,2.1202264524
920,24.38578,3433.74066,1.09978,49.61112,34447.59953,20.80742,1.2475,1.51041,1.2979,-3.4061257652,-1.6299015556,4.2788181093,2.601090033
921,0,2861.3775,1.04018,109.41515,35453.96746,18.85463,1.1838,1.45192,1.02024,0.1168094981,0.0866887558,0.1168094981,0.0866887558
922,11.58128,2861.3775,1.04018,109.41515,35453.96746,18.85463,1.1838,1.45192,1.02024,-1.0527288691,-0.4306340958,1.6749714286,1.1591603349
923,19.82906,2861.3775,1.04018,109.41515,35453.96746,18.85463,1.1838,1.45192,1.02024,-2.0996984963,-0.9893002871,2.7415077995,1.7207904964
924,23.61208,2861.3775,1.04018,109.41515,35453.96746,18.85463,1.1838,1.45192,1.02024,-2.457650574,-1.2496311016,3.3070448944,1.979391974
925,0,4865.17256,0.90222,72.37647,33327.13097,20.6322,1.30382,1.16258,1.27353,0.1022102772,0.073201972,0.1022102772,0.073201972
926,10.07561,4865.17256,0.90222,72.37647,33327.13097,20.6322,1.30382,1.16258,1.27353,-1.434036565,-0.6787322768,2.7123703806,1.6184464085
927,16.46495,4865.17256,0.90222,72.37647,33327.13097,20.6322,1.30382,1.16258,1.27353,-2.8173737153,-1.4138300022,4.1414852087,2.3629049131
928,22.08654,4865.17256,0.90222,72.37647,33327.13097,20.6322,1.30382,1.16258,1.27353,-3.5032937005,-2.032514658,5.7667795232,3.040521578
929,0,3435.65259,1.09979,48.76395,31402.82349,20.39026,1.56574,1.86945,1.28466,0.224774713,0.1793791808,0.224774713,0.1793791808
930,12.6631,3435.65259,1.09979,48.76395,31402.82349,20.39026,1.56574,1.86945,1.28466,-1.6219258392,-0.5369724895,2.1947834794,1.7865931
931,18.64868,3435.65259,1.09979,48.76395,31402.82349,20.39026,1.56574,1.86945,1.28466,-2.5611178156,-1.0752924834,3.236791289,2.3295476611
932,25.42303,3435.65259,1.09979,48.76395,31402.82349,20.39026,1.56574,1.86945,1.28466,-3.6004731689,-1.6946137831,4.4666122484,2.9417936437
933,0,4278.68214,1.07863,56.48341,36010.00805,19.9081,1.23543,1.77201,1.42597,0.1670858015,0.1244511638,0.1670858015,0.1244511638
934,10.60727,4278.68214,1.07863,56.48341,36010.00805,19.9081,1.23543,1.77201,1.42597,-1.5416166206,-0.5423299228,2.0995841677,1.9261496893
935,18.99596,4278.68214,1.07863,56.48341,36010.00805,19.9081,1.23543,1.77201,1.42597,-2.9849735687,-1.4714847501,4.3453028935,2.7674418586
936,21.15231,4278.68214,1.07863,56.48341,36010.00805,19.9081,1.23543,1.77201,1.42597,-3.3585087713,-1.7115924524,4.8345800326,3.0018857615
937,0,2579.21695,0.96061,77.27856,30718.61299,21.34939,0.84434,1.70607,1.56858,0.144561678,0.1016889891,0.144561678,0.1016889891
938,12.73439,2579.21695,0.96061,77.27856,30718.61299,21.34939,0.84434,1.70607,1.56858,-1.5861612331,-0.4978661485,1.6234538578,1.1486844927
939,16.76527,2579.21695,0.96061,77.27856,30718.61299,21.34939,0.84434,1.70607,1.56858,-2.0385494689,-0.760219973,2.1350675984,1.4145473777
940,25.86314,2579.21695,0.96061,77.27856,30718.61299,21.34939,0.84434,1.70607,1.56858,-2.9483942339,-1.3993829277,3.221261917,2.0096428528
941,0,2671.12012,1.04876,105.56554,30214.77397,19.42774,1.47894,1.7651,0.99357,0.1395473933,0.1097553837,0.1395473933,0.1097553837
942,12.94974,2671.12012,1.04876,105.56554,30214.77397,19.42774,1.47894,1.7651,0.99357,-1.5703843511,-0.4211491916,1.203287462,1.4740974191
943,18.17476,2671.12012,1.04876,105.56554,30214.77397,19.42774,1.47894,1.7651,0.99357,-2.3105201194,-0.7697524412,1.8588517875,1.7247215505
944,22.02895,2671.12012,1.04876,105.56554,30214.77397,19.42774,1.47894,1.7651,0.99357,-2.7408586864,-1.030885425,2.396957921,1.9788257494
945,0,2792.11971,1.0533,117.67891,36653.27219,21.76787,1.43224,1.11796,1.32542,0.142313085,0.1049100507,0.142313085,0.1049100507
946,12.98605,2792.11971,1.0533,117.67891,36653.27219,21.76787,1.43224,1.11796,1.32542,-1.6829944065,-0.5045549043,1.3138808202,1.3103005136
947,18.52772,2792.11971,1.0533,117.67891,36653.27219,21.76787,1.43224,1.11796,1.32542,-2.3711056283,-0.8800047812,2.0422250911,1.6842712534
948,22.95759,2792.11971,1.0533,117.67891,36653.27219,21.76787,1.43224,1.11796,1.32542,-2.9061650116,-1.1810038422,2.6529057635,1.9830720043
949,0,2639.2625,1.04796,61.52841,32924.63801,21.35814,1.37133,1.22844,0.90006,0.1279965038,0.0956534459,0.1279965038,0.0956534459
950,11.33667,2639.2625,1.04796,61.52841,32924.63801,21.35814,1.37133,1.22844,0.90006,-1.298660232,-0.3344812658,1.4507242856,1.1164946129
951,16.82825,2639.2625,1.04796,61.52841,32924.63801,21.35814,1.37133,1.22844,0.90006,-1.9430947547,-0.6829077515,2.1398440699,1.466726604
952,24.86493,2639.2625,1.04796,61.52841,32924.63801,21.35814,1.37133,1.22844,0.90006,-2.8449641409,-1.1958890829,3.1960060745,1.984069369
953,0,4425.86229,0.90351,80.87177,34298.10875,19.04791,1.32,1.53258,1.38181,0.1148681136,0.0865276511,0.1148681136,0.0865276511
954,14.56455,4425.86229,0.90351,80.87177,34298.10875,19.04791,1.32,1.53258,1.38181,-2.1431013351,-1.1416203809,3.7690950258,2.0196850471
955,18.72652,4425.86229,0.90351,80.87177,34298.10875,19.04791,1.32,1.53258,1.38181,-2.6357819135,-1.5939356508,4.8867103046,2.4979771002
956,25.09564,4425.86229,0.90351,80.87177,34298.10875,19.04791,1.32,1.53258,1.38181,-3.2090355896,-2.2684919273,6.7706944312,3.2181159499
957,0,4264.03934,0.96238,67.93417,30476.52894,22.4206,1.00867,1.04879,1.348,0.1141474414,0.0747855407,0.1141474414,0.0747855407
958,12.64504,4264.03934,0.96238,67.93417,30476.52894,22.4206,1.00867,1.04879,1.348,-1.8721711728,-0.8361056251,2.8425357502,1.691079501
959,16.6186,4264.03934,0.96238,67.93417,30476.52894,22.4206,1.00867,1.04879,1.348,-2.6487238281,-1.2334280158,3.6461290699,2.0920953742
960,21.89833,4264.03934,0.96238,67.93417,30476.52894,22.4206,1.00867,1.04879,1.348,-3.5608814898,-1.7542851689,4.7688578459,2.6316922843
961,0,4463.22578,1.09826,113.31335,35274.4703,21.91608,1.0695,1.93147,1.03216,0.1716856702,0.130576786,0.1716856702,0.130576786
962,13.70412,4463.22578,1.09826,113.31335,35274.4703,21.91608,1.0695,1.93147,1.03216,-1.99210793,-0.9186508954,3.3344334878,2.2536005863
963,18.1567,4463.22578,1.09826,113.31335,35274.4703,21.91608,1.0695,1.93147,1.03216,-2.9566026312,-1.4282193444,4.3127393185,2.7675147966
964,25.07651,4463.22578,1.09826,113.31335,35274.4703,21.91608,1.0695,1.93147,1.03216,-4.4144854833,-2.2305673882,5.8549420365,3.5650810505
965,0,3169.93621,1.05906,90.86454,34496.18481,19.81071,1.2856,1.09375,0.83085,0.0922140902,0.0676492936,0.0922140902,0.0676492936
966,12.55706,3169.93621,1.05906,90.86454,34496.18481,19.81071,1.2856,1.09375,0.83085,-1.1515983369,-0.5267479874,2.0515069401,1.2956922943
967,19.3868,3169.93621,1.05906,90.86454,34496.18481,19.81071,1.2856,1.09375,0.83085,-2.1251250721,-1.0235073128,3.0299609645,1.7982268005
968,23.56124,3169.93621,1.05906,90.86454,34496.18481,19.81071,1.2856,1.09375,0.83085,-2.61222644,-1.3305087904,3.69485706,2.1062292161
969,0,3509.7992,1.08364,70.29283,36134.79331,20.87429,0.93847,1.90523,1.31872,0.1658001608,0.1218590317,0.1658001608,0.1218590317
970,14.00997,3509.7992,1.08364,70.29283,36134.79331,20.87429,0.93847,1.90523,1.31872,-1.7691168907,-0.7625736129,2.5247043739,1.787828855
971,18.15044,3509.7992,1.08364,70.29283,36134.79331,20.87429,0.93847,1.90523,1.31872,-2.4505013418,-1.135126026,3.253130846,2.1664618076
972,24.18611,3509.7992,1.08364,70.29283,36134.79331,20.87429,0.93847,1.90523,1.31872,-3.4309162321,-1.6839985369,4.318252059,2.7190288489
973,0,3807.16768,0.97826,89.73761,31657.45613,21.98385,0.91438,1.60571,1.29114,0.1441146717,0.1015029145,0.1441146717,0.1015029145
974,10.15154,3807.16768,0.97826,89.73761,31657.45613,21.98385,0.91438,1.60571,1.29114,-1.5889656497,-0.5247486937,1.8971424623,1.4216198249
975,16.00395,3807.16768,0.97826,89.73761,31657.45613,21.98385,0.91438,1.60571,1.29114,-2.597715914,-1.078964052,2.9898021328,1.9785339472
976,21.62787,3807.16768,0.97826,89.73761,31657.45613,21.98385,0.91438,1.60571,1.29114,-3.5076938845,-1.613637302,4.0873547636,2.5174205784
977,0,2893.78366,0.90673,97.13188,32515.77171,22.43354,1.35948,1.23039,1.49146,0.1282665341,0.0927167063,0.1282665341,0.0927167063
978,12.44117,2893.78366,0.90673,97.13188,32515.77171,22.43354,1.35948,1.23039,1.49146,-1.5976799859,-0.5405487002,1.3166075681,1.2975510726
979,18.31546,2893.78366,0.90673,97.13188,32515.77171,22.43354,1.35948,1.23039,1.49146,-2.3515232984,-0.9609148114,2.1562070952,1.7156082198
980,25.24894,2893.78366,0.90673,97.13188,32515.77171,22.43354,1.35948,1.23039,1.49146,-3.2398391077,-1.4593937835,3.1662421805,2.2091663593
981,0,3245.28939,1.02799,52.29044,31676.86951,21.43434,1.28425,1.27512,0.83736,0.1182281206,0.0881320625,0.1182281206,0.0881320627
982,12.38083,3245.28939,1.02799,52.29044,31676.86951,21.43434,1.28425,1.27512,0.83736,-1.5383798471,-0.5283284094,2.1442163173,1.4295744219
983,17.7116,3245.28939,1.02799,52.29044,31676.86951,21.43434,1.28425,1.27512,0.83736,-2.3184795324,-0.9460280394,2.9901763324,1.8541781464
984,24.71289,3245.28939,1.02799,52.29044,31676.86951,21.43434,1.28425,1.27512,0.83736,-3.2366518884,-1.5234851419,4.1521733868,2.3995219123
985,0,4980.28319,0.99066,115.46887,34447.85101,19.02609,1.14529,1.09434,0.9842,0.0821651594,0.0582476876,0.0821651594,0.0582476876
986,11.88511,4980.28319,0.99066,115.46887,34447.85101,19.02609,1.14529,1.09434,0.9842,-1.7148452895,-0.8539276168,3.148499004,1.814631374
987,18.39179,4980.28319,0.99066,115.46887,34447.85101,19.02609,1.14529,1.09434,0.9842,-2.5862397324,-1.5698514698,4.9940369547,2.5722524522
988,23.10311,4980.28319,0.99066,115.46887,34447.85101,19.02609,1.14529,1.09434,0.9842,-3.0201573721,-2.0845162632,6.850696296,3.1540295568
989,0,4590.19807,0.94163,52.30404,33607.27222,22.71401,1.58165,1.81763,1.57886,0.2556597288,0.2037397218,0.2556597288,0.2037397218
990,13.58474,4590.19807,0.94163,52.30404,33607.27222,22.71401,1.58165,1.81763,1.57886,-2.3139993879,-0.9872652492,3.8825167886,2.5440905199
991,18.05287,4590.19807,0.94163,52.30404,33607.27222,22.71401,1.58165,1.81763,1.57886,-3.4631521533,-1.5622516896,4.6423491486,3.1028332288
992,22.18034,4590.19807,0.94163,52.30404,33607.27222,22.71401,1.58165,1.81763,1.57886,-4.3456384849,-2.0839031679,5.5842293704,3.6067082592
993,0,3233.5117,1.04286,65.26809,34159.86802,20.03787,1.04506,1.18946,0.92932,0.0997760259,0.0701944148,0.0997760259,0.0701944148
994,13.39241,3233.5117,1.04286,65.26809,34159.86802,20.03787,1.04506,1.18946,0.92932,-1.3043372673,-0.6209985023,2.2701681974,1.395251797
995,19.51127,3233.5117,1.04286,65.26809,34159.86802,20.03787,1.04506,1.18946,0.92932,-2.2005855253,-1.0831943817,3.1949923608,1.8634851905
996,22.50064,3233.5117,1.04286,65.26809,34159.86802,20.03787,1.04506,1.18946,0.92932,-2.5536631022,-1.3086779182,3.6960443151,2.0945208106
997,0,4801.55765,0.90074,87.82889,32894.31444,20.52075,1.51599,1.17558,1.46543,0.1123759621,0.0829086354,0.1123759621,0.0829086354
998,12.72058,4801.55765,0.90074,87.82889,32894.31444,20.52075,1.51599,1.17558,1.46543,-1.7984559725,-0.8972555696,4.01506219,2.2171555115
999,18.83597,4801.55765,0.90074,87.82889,32894.31444,20.52075,1.51599,1.17558,1.46543,-3.0787175373,-1.6318686569,5.3313304425,2.9164688478
1000,25.62625,4801.55765,0.90074,87.82889,32894.31444,20.52075,1.51599,1.17558,1.46543,-3.9392096997,-2.4109497419,7.2275513986,3.717580735
