Sample,ecc,N,gammaG,Esoil,Econc,Dbot,H1,H2,H3,Mr_t,Mt_t,Mr_c,Mt_c
2879,18,5000,1.1,75,37000,20,1.2,2,1.6,-3.6429832833,-1.7406159043,4.426295282,3.2471938929
2880,26,5000,1.1,75,37000,20,1.2,2,1.6,-4.5409395582,-2.8087259782,7.0796277794,4.266882977
2881,0,2000,0.9,25,30000,20,1.6,1,0.8,0.0882388262,0.0681492952,0.0882388262,0.0681492952
2882,10,2000,0.9,25,30000,20,1.6,1,0.8,-0.8339251115,-0.1997642052,0.9945302312,0.7361938959
2883,18,2000,0.9,25,30000,20,1.6,1,0.8,-1.4988677265,-0.5725624751,1.7642472609,1.1175934826
2884,26,2000,0.9,25,30000,20,1.6,1,0.8,-2.0719900327,-0.9719140275,2.5655933688,1.4929193102
2885,0,2000,0.9,25,37000,20,1.6,1,0.8,0.0882944016,0.0681774961,0.0882944016,0.0681774961
2886,10,2000,0.9,25,37000,20,1.6,1,0.8,-0.8341340626,-0.1996687714,0.9941198549,0.7368368695
2887,18,2000,0.9,25,37000,20,1.6,1,0.8,-1.4989956678,-0.5724300151,1.7648344889,1.1186687833
2888,26,2000,0.9,25,37000,20,1.6,1,0.8,-2.0690314365,-0.966427909,2.5662776082,1.4951476053
2889,0,2000,0.9,75,30000,20,1.6,1,0.8,0.0770724634,0.0596882871,0.0770724634,0.0596882871
2890,10,2000,0.9,75,30000,20,1.6,1,0.8,-0.8938283236,-0.2016072189,0.6791310091,0.7966267179
2891,18,2000,0.9,75,30000,20,1.6,1,0.8,-1.5771477646,-0.5737608251,1.4314682513,1.1638346482
2892,26,2000,0.9,75,30000,20,1.6,1,0.8,-2.207633445,-0.9495068374,2.2248073999,1.5309151467
2893,0,2000,0.9,75,37000,20,1.6,1,0.8,0.0771998486,0.0597879746,0.0771998486,0.0597879746
2894,10,2000,0.9,75,37000,20,1.6,1,0.8,-0.9073666165,-0.199188486,0.6628139359,0.801073383
2895,18,2000,0.9,75,37000,20,1.6,1,0.8,-1.5874739671,-0.5711965841,1.4194804644,1.1685898172
2896,26,2000,0.9,75,37000,20,1.6,1,0.8,-2.2137942524,-0.9474595897,2.2173732808,1.5358823755
2897,0,2000,1.1,25,30000,20,1.6,1,0.8,0.0556890574,0.0418529845,0.0556890574,0.0418529845
2898,10,2000,1.1,25,30000,20,1.6,1,0.8,-0.8561976363,-0.1970631504,0.9880877788,0.7370365972
2899,18,2000,1.1,25,30000,20,1.6,1,0.8,-1.5045340886,-0.5911664185,1.7616261545,1.1108816839
2900,26,2000,1.1,25,30000,20,1.6,1,0.8,-2.0999860823,-0.9655412762,2.5228322726,1.4962689229
2901,0,2000,1.1,25,37000,20,1.6,1,0.8,0.0557689343,0.0419154145,0.0557689343,0.0419154145
2902,10,2000,1.1,25,37000,20,1.6,1,0.8,-0.8569639853,-0.1965864847,0.9878209507,0.7377336661
2903,18,2000,1.1,25,37000,20,1.6,1,0.8,-1.5054602232,-0.5904512087,1.7620525636,1.1120643535
2904,26,2000,1.1,25,37000,20,1.6,1,0.8,-2.1017075385,-0.9659908044,2.5247335935,1.4974714423
2905,0,2000,1.1,75,30000,20,1.6,1,0.8,0.0517774442,0.0388822438,0.0517774442,0.0388822438
2906,10,2000,1.1,75,30000,20,1.6,1,0.8,-1.0136458574,-0.1738175968,0.6349358106,0.8256142465
2907,18,2000,1.1,75,30000,20,1.6,1,0.8,-1.6693254535,-0.5535270309,1.4108786612,1.1864634271
2908,26,2000,1.1,75,30000,20,1.6,1,0.8,-2.2642854341,-0.9544259479,2.1458067791,1.545693742
2909,0,2000,1.1,75,37000,20,1.6,1,0.8,0.0518725603,0.0389566342,0.0518725603,0.0389566342
2910,10,2000,1.1,75,37000,20,1.6,1,0.8,-0.9819826758,-0.1747701408,0.6838745093,0.8256779323
2911,18,2000,1.1,75,37000,20,1.6,1,0.8,-1.6517456189,-0.5494162178,1.4436115537,1.1898582696
2912,26,2000,1.1,75,37000,20,1.6,1,0.8,-2.2528619479,-0.9565683784,2.1753680437,1.5476153925
2913,0,5000,0.9,25,30000,20,1.6,1,0.8,0.0882388262,0.0681492952,0.0882388262,0.0681492952
2914,10,5000,0.9,25,30000,20,1.6,1,0.8,-1.7256312028,-0.6008937082,2.6692492195,1.8088335475
2915,18,5000,0.9,25,30000,20,1.6,1,0.8,-3.021742855,-1.5538806574,4.911399113,2.7388902471
2916,26,5000,0.9,25,30000,20,1.6,1,0.8,-4.0999396771,-2.4879264719,7.4773440584,3.6900171289
2917,0,5000,0.9,25,37000,20,1.6,1,0.8,0.0882944016,0.0681774961,0.0882944016,0.0681774961
2918,10,5000,0.9,25,37000,20,1.6,1,0.8,-1.6927751157,-0.6037237386,2.7153781018,1.8125000108
2919,18,5000,0.9,25,37000,20,1.6,1,0.8,-3.0157338005,-1.5566307438,4.9292356163,2.7462590487
2920,26,5000,0.9,25,37000,20,1.6,1,0.8,-4.090283147,-2.4878498344,7.4911665058,3.6971519024
2921,0,5000,0.9,75,30000,20,1.6,1,0.8,0.0770724634,0.0596882871,0.0770724634,0.0596882871
2922,10,5000,0.9,75,30000,20,1.6,1,0.8,-1.8689410487,-0.5792013028,2.5628229796,1.8986419194
2923,18,5000,0.9,75,30000,20,1.6,1,0.8,-2.9625290796,-1.5310794646,4.7862731504,2.7710170982
2924,26,5000,0.9,75,30000,20,1.6,1,0.8,-3.8640330337,-2.5002780939,7.6450020536,3.6656123091
2925,0,5000,0.9,75,37000,20,1.6,1,0.8,0.0771998486,0.0597879746,0.0771998486,0.0597879746
2926,10,5000,0.9,75,37000,20,1.6,1,0.8,-1.832234279,-0.5808968329,2.5929960517,1.9043975962
2927,18,5000,0.9,75,37000,20,1.6,1,0.8,-2.9544647768,-1.5313205712,4.7968671898,2.7782794179
2928,26,5000,0.9,75,37000,20,1.6,1,0.8,-3.8507431801,-2.4997287175,7.669685208,3.6732982842
2929,0,5000,1.1,25,30000,20,1.6,1,0.8,0.0556890574,0.0418529845,0.0556890574,0.0418529845
2930,10,5000,1.1,25,30000,20,1.6,1,0.8,-1.6455276518,-0.5393269332,3.1023800662,1.9508612666
2931,18,5000,1.1,25,30000,20,1.6,1,0.8,-3.0138521165,-1.4908666996,5.0972978463,2.8472615577
2932,26,5000,1.1,25,30000,20,1.6,1,0.8,-4.088810089,-2.4207315373,7.5283677929,3.7780183733
2933,0,5000,1.1,25,37000,20,1.6,1,0.8,0.0557689343,0.0419154145,0.0557689343,0.0419154145
2934,10,5000,1.1,25,37000,20,1.6,1,0.8,-1.594497858,-0.5450705026,3.211898694,1.9285761793
2935,18,5000,1.1,25,37000,20,1.6,1,0.8,-3.0026903526,-1.4917348055,5.1420277046,2.8386685633
2936,26,5000,1.1,25,37000,20,1.6,1,0.8,-4.0795932336,-2.4260475197,7.5577678595,3.7689784529
2937,0,5000,1.1,75,30000,20,1.6,1,0.8,0.0517774442,0.0388822438,0.0517774442,0.0388822438
2938,10,5000,1.1,75,30000,20,1.6,1,0.8,-1.6647354926,-0.6025790893,2.673839612,1.7286602129
2939,18,5000,1.1,75,30000,20,1.6,1,0.8,-2.9589944724,-1.5253557144,4.6883224123,2.6620916162
2940,26,5000,1.1,75,30000,20,1.6,1,0.8,-3.8571849011,-2.4593508509,7.4510781913,3.6176730195
2941,0,5000,1.1,75,37000,20,1.6,1,0.8,0.0518725603,0.0389566342,0.0518725603,0.0389566342
2942,10,5000,1.1,75,37000,20,1.6,1,0.8,-1.666516925,-0.600050551,2.6825144713,1.7372192961
2943,18,5000,1.1,75,37000,20,1.6,1,0.8,-2.9598844705,-1.5258666902,4.6955462501,2.6650001525
2944,26,5000,1.1,75,37000,20,1.6,1,0.8,-3.850337174,-2.4570788638,7.4708799823,3.6250767542
2945,0,2000,0.9,25,30000,20,1.6,1,1.2,0.1021265167,0.0763476971,0.1021265167,0.0763476971
2946,10,2000,0.9,25,30000,20,1.6,1,1.2,-0.8550791493,-0.2248105416,0.9832220596,0.7319773699
2947,18,2000,0.9,25,30000,20,1.6,1,1.2,-1.5120739879,-0.6039253921,1.7538488067,1.1239155056
2948,26,2000,0.9,25,30000,20,1.6,1,1.2,-2.0996654575,-1.0128420649,2.5426126787,1.5107897629
2949,0,2000,0.9,25,37000,20,1.6,1,1.2,0.1021676612,0.0764087276,0.1021676612,0.0764087276
2950,10,2000,0.9,25,37000,20,1.6,1,1.2,-0.8561433272,-0.2237303556,0.9824317168,0.7327971232
2951,18,2000,0.9,25,37000,20,1.6,1,1.2,-1.5132194491,-0.6029836637,1.7536925356,1.1250318703
2952,26,2000,0.9,25,37000,20,1.6,1,1.2,-2.1003934069,-1.0115457441,2.5446973155,1.5123957205
2953,0,2000,0.9,75,30000,20,1.6,1,1.2,0.0902301453,0.0676346134,0.0902301453,0.0676346134
2954,10,2000,0.9,75,30000,20,1.6,1,1.2,-1.0012583046,-0.2305643919,0.6921628876,0.7862440779
2955,18,2000,0.9,75,30000,20,1.6,1,1.2,-1.67171083,-0.6091574887,1.4422803353,1.1631904034
2956,26,2000,0.9,75,30000,20,1.6,1,1.2,-2.2325187482,-1.0134363002,2.1987584271,1.5341835884
2957,0,2000,0.9,75,37000,20,1.6,1,1.2,0.0903864008,0.067753561,0.0903864008,0.067753561
2958,10,2000,0.9,75,37000,20,1.6,1,1.2,-1.0336573537,-0.2286291033,0.6463528797,0.7899800232
2959,18,2000,0.9,75,37000,20,1.6,1,1.2,-1.6968567164,-0.6072192159,1.4074000564,1.1671614067
2960,26,2000,0.9,75,37000,20,1.6,1,1.2,-2.2410797058,-1.0035598328,2.1653942831,1.5409082523
2961,0,2000,1.1,25,30000,20,1.6,1,1.2,0.0659008155,0.0476538178,0.0659008155,0.0476538178
2962,10,2000,1.1,25,30000,20,1.6,1,1.2,-0.9472934782,-0.2249492809,0.7691670982,0.7831719409
2963,18,2000,1.1,25,30000,20,1.6,1,1.2,-1.568282665,-0.6068906169,1.5882911523,1.168690588
2964,26,2000,1.1,25,30000,20,1.6,1,1.2,-2.1886262018,-1.0011751349,2.4172780754,1.5503852687
2965,0,2000,1.1,25,37000,20,1.6,1,1.2,0.0659989924,0.0477284393,0.0659989924,0.0477284393
2966,10,2000,1.1,25,37000,20,1.6,1,1.2,-0.952223952,-0.2239263451,0.7634347086,0.7857530096
2967,18,2000,1.1,25,37000,20,1.6,1,1.2,-1.5714981939,-0.6059881368,1.585836926,1.171305936
2968,26,2000,1.1,25,37000,20,1.6,1,1.2,-2.1905802325,-1.0005539418,2.416853633,1.5530209594
2969,0,2000,1.1,75,30000,20,1.6,1,1.2,0.0703262818,0.0508457982,0.0703262818,0.0508457982
2970,10,2000,1.1,75,30000,20,1.6,1,1.2,-0.9626782354,-0.2227441734,0.931333601,0.7276742731
2971,18,2000,1.1,75,30000,20,1.6,1,1.2,-1.6435349612,-0.6020552815,1.6570628712,1.1074476572
2972,26,2000,1.1,75,30000,20,1.6,1,1.2,-2.2797183674,-1.0310373842,2.3679664073,1.4762472542
2973,0,2000,1.1,75,37000,20,1.6,1,1.2,0.0853235978,0.0617990559,0.0853235978,0.0617990559
2974,10,2000,1.1,75,37000,20,1.6,1,1.2,-0.9544392398,-0.2278658873,0.9560933505,0.7264292324
2975,18,2000,1.1,75,37000,20,1.6,1,1.2,-1.6470424389,-0.6068313946,1.6713298804,1.1058192033
2976,26,2000,1.1,75,37000,20,1.6,1,1.2,-2.2665312001,-1.0484305482,2.4032278767,1.4702176814
2977,0,5000,0.9,25,30000,20,1.6,1,1.2,0.1021265167,0.0763476971,0.1021265167,0.0763476971
2978,10,5000,0.9,25,30000,20,1.6,1,1.2,-1.5265104703,-0.6781092481,2.8257365317,1.7331340524
2979,18,5000,0.9,25,30000,20,1.6,1,1.2,-3.0292472311,-1.6288918064,4.9103496606,2.730032437
2980,26,5000,0.9,25,30000,20,1.6,1,1.2,-4.0897916496,-2.5417506151,7.42058331,3.7490266117
2981,0,5000,0.9,25,37000,20,1.6,1,1.2,0.1021676612,0.0764087276,0.1021676612,0.0764087276
2982,10,5000,0.9,25,37000,20,1.6,1,1.2,-1.5267536964,-0.6775371673,2.8275378997,1.7351506232
2983,18,5000,0.9,25,37000,20,1.6,1,1.2,-3.0284697002,-1.6287146837,4.9161248741,2.7328824879
2984,26,5000,0.9,25,37000,20,1.6,1,1.2,-4.086181334,-2.5416394049,7.4304016344,3.7520451362
2985,0,5000,0.9,75,30000,20,1.6,1,1.2,0.0902301453,0.0676346134,0.0902301453,0.0676346134
2986,10,5000,0.9,75,30000,20,1.6,1,1.2,-1.6830422696,-0.6852658692,2.6538311839,1.7180652053
2987,18,5000,0.9,75,30000,20,1.6,1,1.2,-3.0185235391,-1.6273038402,4.6994400625,2.6732213479
2988,26,5000,0.9,75,30000,20,1.6,1,1.2,-3.8649850187,-2.546620054,7.4540922624,3.6718660491
2989,0,5000,0.9,75,37000,20,1.6,1,1.2,0.0903864008,0.067753561,0.0903864008,0.067753561
2990,10,5000,0.9,75,37000,20,1.6,1,1.2,-1.6408375077,-0.6911097256,2.6150859688,1.7517491444
2991,18,5000,0.9,75,37000,20,1.6,1,1.2,-3.0143188791,-1.6341255361,4.7199762849,2.680659563
2992,26,5000,0.9,75,37000,20,1.6,1,1.2,-3.8515238498,-2.5411595497,7.480392142,3.6927100276
2993,0,5000,1.1,25,30000,20,1.6,1,1.2,0.0659008155,0.0476538178,0.0659008155,0.0476538178
2994,10,5000,1.1,25,30000,20,1.6,1,1.2,-1.4705857949,-0.630585417,2.8543821821,1.7805970269
2995,18,5000,1.1,25,30000,20,1.6,1,1.2,-3.0520537945,-1.5861944182,4.8934908661,2.7753266135
2996,26,5000,1.1,25,30000,20,1.6,1,1.2,-4.1351084591,-2.4975417671,7.3324287113,3.7877743224
2997,0,5000,1.1,25,37000,20,1.6,1,1.2,0.0659989924,0.0477284393,0.0659989924,0.0477284393
2998,10,5000,1.1,25,37000,20,1.6,1,1.2,-1.460385252,-0.6299040691,2.8822435274,1.7763919193
2999,18,5000,1.1,25,37000,20,1.6,1,1.2,-3.0484328095,-1.586030055,4.9111245335,2.7734008492
3000,26,5000,1.1,25,37000,20,1.6,1,1.2,-4.1292949321,-2.4930118272,7.3341647621,3.7866381171
3001,0,5000,1.1,75,30000,20,1.6,1,1.2,0.0703262818,0.0508457982,0.0703262818,0.0508457982
3002,10,5000,1.1,75,30000,20,1.6,1,1.2,-1.5733330487,-0.6271260792,2.4650219991,1.7969513127
3003,18,5000,1.1,75,30000,20,1.6,1,1.2,-3.0922388141,-1.5778327838,4.5121223484,2.754656902
3004,26,5000,1.1,75,30000,20,1.6,1,1.2,-3.9521294048,-2.491104526,7.1909058275,3.7463438916
3005,0,5000,1.1,75,37000,20,1.6,1,1.2,0.0853235978,0.0617990559,0.0853235978,0.0617990559
3006,10,5000,1.1,75,37000,20,1.6,1,1.2,-1.5065794339,-0.617098051,2.5619087264,1.8464652268
3007,18,5000,1.1,75,37000,20,1.6,1,1.2,-3.0733039507,-1.5712083205,4.5726181036,2.7949408098
3008,26,5000,1.1,75,37000,20,1.6,1,1.2,-3.9361814095,-2.4852257126,7.2312289806,3.7791667562
3009,0,2000,0.9,25,30000,20,1.6,1,1.6,0.113744683,0.084241626,0.113744683,0.084241626
3010,10,2000,0.9,25,30000,20,1.6,1,1.6,-0.786326607,-0.2394700531,1.0459014342,0.7523409603
3011,18,2000,0.9,25,30000,20,1.6,1,1.6,-1.4717926314,-0.6251369975,1.7757145836,1.1428086192
3012,26,2000,0.9,25,30000,20,1.6,1,1.6,-2.1176793649,-1.0142881218,2.5618361289,1.5426580481
3013,0,2000,0.9,25,37000,20,1.6,1,1.6,0.1128992208,0.083669537,0.1128992208,0.083669537
3014,10,2000,0.9,25,37000,20,1.6,1,1.6,-0.8616012171,-0.2354231669,0.9797747867,0.7347118575
3015,18,2000,0.9,25,37000,20,1.6,1,1.6,-1.5278057024,-0.6198530767,1.7328774756,1.1301602689
3016,26,2000,0.9,25,37000,20,1.6,1,1.6,-2.120630817,-1.0311031877,2.5243312969,1.5269398787
3017,0,2000,0.9,75,30000,20,1.6,1,1.6,0.123264549,0.0911401447,0.123264549,0.0911401447
3018,10,2000,0.9,75,30000,20,1.6,1,1.6,-0.8795464645,-0.2578314003,0.8923783721,0.7255441164
3019,18,2000,0.9,75,30000,20,1.6,1,1.6,-1.5740687365,-0.6415466099,1.6044535674,1.1097813282
3020,26,2000,0.9,75,30000,20,1.6,1,1.6,-2.2395180209,-1.0249727682,2.3544808109,1.5003487791
3021,0,2000,0.9,75,37000,20,1.6,1,1.6,0.1223023616,0.0904477548,0.1223023616,0.0904477548
3022,10,2000,0.9,75,37000,20,1.6,1,1.6,-0.8830282332,-0.2581167473,0.8835820909,0.7257696409
3023,18,2000,0.9,75,37000,20,1.6,1,1.6,-1.577830839,-0.6419056898,1.5962401158,1.110256058
3024,26,2000,0.9,75,37000,20,1.6,1,1.6,-2.2429588219,-1.0252897063,2.3484785271,1.5016750797
3025,0,2000,1.1,25,30000,20,1.6,1,1.6,0.125285207,0.0900836817,0.125285207,0.0900836817
3026,10,2000,1.1,25,30000,20,1.6,1,1.6,-0.8222614432,-0.2465371274,1.0418420672,0.7526357231
3027,18,2000,1.1,25,30000,20,1.6,1,1.6,-1.5122396984,-0.6333175425,1.7663306368,1.142142986
3028,26,2000,1.1,25,30000,20,1.6,1,1.6,-2.1519444748,-1.0320834158,2.547124947,1.5346792267
3029,0,2000,1.1,25,37000,20,1.6,1,1.6,0.1254810169,0.090224522,0.1254810169,0.090224522
3030,10,2000,1.1,25,37000,20,1.6,1,1.6,-0.8221789281,-0.2453026965,1.0437694288,0.753949293
3031,18,2000,1.1,25,37000,20,1.6,1,1.6,-1.5123480176,-0.6322338773,1.7685559139,1.1436219732
3032,26,2000,1.1,25,37000,20,1.6,1,1.6,-2.1518784005,-1.0315159235,2.55004725,1.5363460294
3033,0,2000,1.1,75,30000,20,1.6,1,1.6,0.0705255213,0.0501888704,0.0705255213,0.0501888704
3034,10,2000,1.1,75,30000,20,1.6,1,1.6,-1.050284163,-0.2722501256,0.7863515117,0.7003951897
3035,18,2000,1.1,75,30000,20,1.6,1,1.6,-1.6524266944,-0.6530968322,1.5662847969,1.0864397159
3036,26,2000,1.1,75,30000,20,1.6,1,1.6,-2.3281796203,-1.0373959783,2.3022469054,1.4750655156
3037,0,2000,1.1,75,37000,20,1.6,1,1.6,0.070661056,0.050291147,0.070661056,0.050291147
3038,10,2000,1.1,75,37000,20,1.6,1,1.6,-1.0524316802,-0.2714641833,0.7867373661,0.7017342757
3039,18,2000,1.1,75,37000,20,1.6,1,1.6,-1.6524186234,-0.6523833841,1.5693294311,1.0879057981
3040,26,2000,1.1,75,37000,20,1.6,1,1.6,-2.3290467263,-1.0367926935,2.3053945944,1.477003072
3041,0,5000,0.9,25,30000,20,1.6,1,1.6,0.113744683,0.084241626,0.113744683,0.084241626
3042,10,5000,0.9,25,30000,20,1.6,1,1.6,-1.4732111915,-0.7127669201,2.8447921515,1.7125941559
3043,18,5000,0.9,25,30000,20,1.6,1,1.6,-3.0610256142,-1.6735231425,4.8534990257,2.7337362896
3044,26,5000,0.9,25,30000,20,1.6,1,1.6,-4.1260649091,-2.5809089199,7.3163923734,3.7848217088
3045,0,5000,0.9,25,37000,20,1.6,1,1.6,0.1128992208,0.083669537,0.1128992208,0.083669537
3046,10,5000,0.9,25,37000,20,1.6,1,1.6,-1.4649684046,-0.7117353172,2.868041062,1.715473513
3047,18,5000,0.9,25,37000,20,1.6,1,1.6,-3.0573602327,-1.6733321732,4.8690487541,2.7362936866
3048,26,5000,0.9,25,37000,20,1.6,1,1.6,-4.1171960836,-2.5777157268,7.3313051826,3.7910424321
3049,0,5000,0.9,75,30000,20,1.6,1,1.6,0.123264549,0.0911401447,0.123264549,0.0911401447
3050,10,5000,0.9,75,30000,20,1.6,1,1.6,-1.4758119598,-0.7213217149,2.5782425644,1.67317947
3051,18,5000,0.9,75,30000,20,1.6,1,1.6,-3.0631455984,-1.6775428399,4.5350317595,2.6621034158
3052,26,5000,0.9,75,30000,20,1.6,1,1.6,-3.924054902,-2.5805170151,7.2348240636,3.7081831687
3053,0,5000,0.9,75,37000,20,1.6,1,1.6,0.1223023616,0.0904477548,0.1223023616,0.0904477548
3054,10,5000,0.9,75,37000,20,1.6,1,1.6,-1.476659577,-0.7250051195,2.5815598033,1.6718652279
3055,18,5000,0.9,75,37000,20,1.6,1,1.6,-3.0622493277,-1.6804428776,4.5430601427,2.6637306242
3056,26,5000,0.9,75,37000,20,1.6,1,1.6,-3.9183380087,-2.5777649851,7.250720359,3.7155875233
3057,0,5000,1.1,25,30000,20,1.6,1,1.6,0.125285207,0.0900836817,0.125285207,0.0900836817
3058,10,5000,1.1,25,30000,20,1.6,1,1.6,-1.5070448792,-0.6751735603,2.8131856853,1.7582338633
3059,18,5000,1.1,25,30000,20,1.6,1,1.6,-3.1181680399,-1.6388988365,4.8176161917,2.7748096457
3060,26,5000,1.1,25,30000,20,1.6,1,1.6,-4.2094140678,-2.5439912965,7.2085822394,3.8213338016
3061,0,5000,1.1,25,37000,20,1.6,1,1.6,0.1254810169,0.090224522,0.1254810169,0.090224522
3062,10,5000,1.1,25,37000,20,1.6,1,1.6,-1.5064350946,-0.6750400157,2.8176054071,1.7599891914
3063,18,5000,1.1,25,37000,20,1.6,1,1.6,-3.1171251502,-1.6388763822,4.8246083593,2.7777134473
3064,26,5000,1.1,25,37000,20,1.6,1,1.6,-4.2069013892,-2.5439379941,7.2189720791,3.8248930177
3065,0,5000,1.1,75,30000,20,1.6,1,1.6,0.0705255213,0.0501888704,0.0705255213,0.0501888704
3066,10,5000,1.1,75,30000,20,1.6,1,1.6,-1.4042053793,-0.6714184176,2.6790040017,1.7130233619
3067,18,5000,1.1,75,30000,20,1.6,1,1.6,-3.09634342,-1.6366676545,4.5551540002,2.6948464171
3068,26,5000,1.1,75,30000,20,1.6,1,1.6,-4.0378107853,-2.5386284997,7.061082536,3.7300896208
3069,0,5000,1.1,75,37000,20,1.6,1,1.6,0.0706610564,0.050291147,0.070661056,0.050291147
3070,10,5000,1.1,75,37000,20,1.6,1,1.6,-1.3968955183,-0.6702467583,2.6955609438,1.7153251962
3071,18,5000,1.1,75,37000,20,1.6,1,1.6,-3.091991195,-1.6359719823,4.5716829345,2.6988395872
3072,26,5000,1.1,75,37000,20,1.6,1,1.6,-4.0328411799,-2.5376756181,7.0818305345,3.7357842105
3073,0,2000,0.9,25,30000,20,1.6,1.5,0.8,0.1293528905,0.1038849417,0.1293528905,0.1038849417
3074,10,2000,0.9,25,30000,20,1.6,1.5,0.8,-0.8596970445,-0.1618855103,0.9134468398,0.8744163886
3075,18,2000,0.9,25,30000,20,1.6,1.5,0.8,-1.5395137789,-0.5592700896,1.7453447916,1.259884263
3076,26,2000,0.9,25,30000,20,1.6,1.5,0.8,-2.2204681806,-0.9590054825,2.5865595022,1.6517972422
3077,0,2000,0.9,25,37000,20,1.6,1.5,0.8,0.1295409319,0.1040734156,0.1295409319,0.1040734156
3078,10,2000,0.9,25,37000,20,1.6,1.5,0.8,-0.858335242,-0.1614456123,0.9172068358,0.8749652575
3079,18,2000,0.9,25,37000,20,1.6,1.5,0.8,-1.5389277688,-0.5588880672,1.7492243365,1.2603853545
3080,26,2000,0.9,25,37000,20,1.6,1.5,0.8,-2.2200687688,-0.9587106508,2.5895541785,1.6528632996
3081,0,2000,0.9,75,30000,20,1.6,1.5,0.8,0.1053805285,0.084724395,0.1053805285,0.084724395
3082,10,2000,0.9,75,30000,20,1.6,1.5,0.8,-1.0298249098,-0.1683234276,0.806665012,0.8482239893
3083,18,2000,0.9,75,30000,20,1.6,1.5,0.8,-1.7368077591,-0.5583129241,1.5722437368,1.235343216
3084,26,2000,0.9,75,30000,20,1.6,1.5,0.8,-2.3629046645,-0.9995056767,2.3827425874,1.605766023
3085,0,2000,0.9,75,37000,20,1.6,1.5,0.8,0.1055218024,0.0848418025,0.1055218024,0.0848418025
3086,10,2000,0.9,75,37000,20,1.6,1.5,0.8,-1.0437500559,-0.1660893989,0.7805818646,0.8530851529
3087,18,2000,0.9,75,37000,20,1.6,1.5,0.8,-1.7483967646,-0.5561755147,1.5501997688,1.2403496935
3088,26,2000,0.9,75,37000,20,1.6,1.5,0.8,-2.3702577002,-0.9978436252,2.365673435,1.6106664475
3089,0,2000,1.1,25,30000,20,1.6,1.5,0.8,0.1355559999,0.1068501281,0.1355559999,0.1068501281
3090,10,2000,1.1,25,30000,20,1.6,1.5,0.8,-0.8533662091,-0.1767460334,1.1187696464,0.8234047564
3091,18,2000,1.1,25,30000,20,1.6,1.5,0.8,-1.5962853935,-0.565617333,1.8160283616,1.2289320205
3092,26,2000,1.1,25,30000,20,1.6,1.5,0.8,-2.2476771662,-0.9960518077,2.6396353077,1.6099406364
3093,0,2000,1.1,25,37000,20,1.6,1.5,0.8,0.1358272857,0.1071263972,0.1358272857,0.1071263972
3094,10,2000,1.1,25,37000,20,1.6,1.5,0.8,-0.8518739106,-0.1778221081,1.1131775425,0.8234344243
3095,18,2000,1.1,25,37000,20,1.6,1.5,0.8,-1.5853129107,-0.5686381566,1.8392261205,1.2223580441
3096,26,2000,1.1,25,37000,20,1.6,1.5,0.8,-2.2452881207,-0.9892708675,2.6575117473,1.6088637876
3097,0,2000,1.1,75,30000,20,1.6,1.5,0.8,0.0719665571,0.0554228083,0.0719665571,0.0554228083
3098,10,2000,1.1,75,30000,20,1.6,1.5,0.8,-1.0725753725,-0.1546992561,0.6442441395,0.8978778056
3099,18,2000,1.1,75,30000,20,1.6,1.5,0.8,-1.7787632884,-0.546841416,1.4175305475,1.2811383547
3100,26,2000,1.1,75,30000,20,1.6,1.5,0.8,-2.4410044411,-0.9504611153,2.2293502514,1.6605657679
3101,0,2000,1.1,75,37000,20,1.6,1.5,0.8,0.0720721522,0.0555104529,0.0720721522,0.0555104529
3102,10,2000,1.1,75,37000,20,1.6,1.5,0.8,-1.0328738508,-0.1604238718,0.6996799996,0.8936182707
3103,18,2000,1.1,75,37000,20,1.6,1.5,0.8,-1.7496469731,-0.5512641088,1.4589105688,1.2786341607
3104,26,2000,1.1,75,37000,20,1.6,1.5,0.8,-2.4269869368,-0.9485764529,2.2621213557,1.6615936851
3105,0,5000,0.9,25,30000,20,1.6,1.5,0.8,0.1293528905,0.1038849417,0.1293528905,0.1038849417
3106,10,5000,0.9,25,30000,20,1.6,1.5,0.8,-1.4899316965,-0.638396238,2.9995571037,1.8530062071
3107,18,5000,0.9,25,30000,20,1.6,1.5,0.8,-3.1517064374,-1.6390822485,5.1128890277,2.8512251948
3108,26,5000,0.9,25,30000,20,1.6,1.5,0.8,-4.3022659875,-2.6362299939,7.669343475,3.8350819334
3109,0,5000,0.9,25,37000,20,1.6,1.5,0.8,0.1295409319,0.1040734156,0.1295409319,0.1040734156
3110,10,5000,0.9,25,37000,20,1.6,1.5,0.8,-1.5014479757,-0.635828049,2.9802128596,1.8570196836
3111,18,5000,0.9,25,37000,20,1.6,1.5,0.8,-3.1540652915,-1.6380312132,5.1089157892,2.8554993927
3112,26,5000,0.9,25,37000,20,1.6,1.5,0.8,-4.3024965163,-2.6426006897,7.6737491604,3.8332898474
3113,0,5000,0.9,75,30000,20,1.6,1.5,0.8,0.1053805285,0.084724395,0.1053805285,0.084724395
3114,10,5000,0.9,75,30000,20,1.6,1.5,0.8,-1.6222756334,-0.5383179866,3.2897537406,2.1125670445
3115,18,5000,0.9,75,30000,20,1.6,1.5,0.8,-3.1847854398,-1.5819530804,5.2679653391,3.0120301132
3116,26,5000,0.9,75,30000,20,1.6,1.5,0.8,-4.082503007,-2.6149376469,7.8720005474,3.8985301044
